strain	date	country	state	division	host	lineage	authors	journal	title	url	latitude	longitude
JF415925	2009-08-01	USA	TX	TX/Harris	Mosquito-Aedes	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415924	2009-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415923	2009-08-01	USA	TX	TX/Harris	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415922	2009-08-01	USA	TX	TX/Harris	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415921	2008-08-01	USA	TX	TX/Harris	Bird-other	SW03	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415920	2007-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415919	2007-08-01	USA	TX	TX/Harris	Mosquito-Aedes	SW03	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415918	2007-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415917	2007-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415916	2006-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415915	2006-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
JF415914	2005-08-01	USA	TX	TX/Harris	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
GU828004	2003-08-01	USA	TX	TX/Montgomery	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	30.3011	-95.5054
GU828003	2003-08-01	USA	TX	TX/Jefferson	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8837	-94.1634
GU828002	2003-08-01	USA	TX	TX/Harris	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
GU828001	2003-08-01	USA	TX	TX/Harris	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
GU828000	2003-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
GU827999	2003-08-01	USA	TX	TX/Montgomery	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	30.3011	-95.5054
GU827998	2002-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.8591	-95.3983
DQ431712	2004-08-01	USA	AZ	AZ/Maricopa	Human	SW03	Unknown	Unknown	Unknown	Unknown	33.4052	-111.9254
DQ431711	2004-08-01	USA	AZ	AZ/Maricopa	Human	SW03	Unknown	Unknown	Unknown	Unknown	33.4052	-111.9254
DQ431710	2004-07-31	USA	CA	CA/Los_Angeles	Human	WN02	Unknown	Unknown	Unknown	Unknown	33.9421	-117.9517
DQ431709	2004-07-16	USA	CA	CA/Los_Angeles	Human	WN02	Unknown	Unknown	Unknown	Unknown	34.0578	-117.6703
DQ431708	2004-07-16	USA	CA	CA/San_Diego	Human	WN02	Unknown	Unknown	Unknown	Unknown	32.7253	-117.1721
DQ431707	2004-08-01	USA	NM	NM/Bernalillo	Human	SW03	Unknown	Unknown	Unknown	Unknown	35.1995	-106.6442
DQ431706	2004-08-01	USA	NM	NM/Bernalillo	Human	SW03	Unknown	Unknown	Unknown	Unknown	35.1995	-106.6442
DQ431705	2004-08-01	USA	ND	ND/Burleigh	Human	WN02	Unknown	Unknown	Unknown	Unknown	44.0731	-103.2051
DQ431704	2004-08-01	USA	CO	CO/Mesa	Human	SW03	Unknown	Unknown	Unknown	Unknown	39.0723	-108.5429
DQ431703	2004-08-01	USA	CO	CO/Mesa	Human	WN02	Unknown	Unknown	Unknown	Unknown	39.0723	-108.5429
DQ431702	2004-08-01	USA	CO	CO/Mesa	Human	SW03	Unknown	Unknown	Unknown	Unknown	39.0723	-108.5429
DQ431701	2004-08-01	USA	CO	CO/Mesa	Human	WN02	Unknown	Unknown	Unknown	Unknown	39.0723	-108.5429
DQ431700	2004-08-01	USA	CA	CA/San_Fransisco	Human	WN02	Unknown	Unknown	Unknown	Unknown	37.7817	-122.4615
DQ431699	2003-08-01	USA	FL	FL/Hillsborough	Human	WN02	Unknown	Unknown	Unknown	Unknown	27.9826	-82.3401
DQ431698	2003-08-01	USA	FL	FL/Hillsborough	Human	WN02	Unknown	Unknown	Unknown	Unknown	27.9826	-82.3401
DQ431697	2003-08-01	USA	FL	FL/Hillsborough	Human	NY99	Unknown	Unknown	Unknown	Unknown	27.9826	-82.3401
DQ431696	2003-08-01	USA	WI	WI/Milwaukee	Human	WN02	Unknown	Unknown	Unknown	Unknown	43.0386	-87.9067
DQ431695	2003-08-01	USA	IL	IL/Cook	Human	WN02	Unknown	Unknown	Unknown	Unknown	42.0783	-87.8242
DQ431694	2003-08-01	USA	TX	TX/Potter	Human	WN02	Unknown	Unknown	Unknown	Unknown	34.6538	-102.7472
DQ431693	2003-08-01	USA	TX	TX/Potter	Human	WN02	Unknown	Unknown	Unknown	Unknown	35.0767	-102.0462
DQ164206	2004-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.7731	-95.3138
DQ164205	2002-08-01	USA	TX	TX/Concho	Human	WN02	Unknown	Unknown	Unknown	Unknown	31.1697	-100.0787
DQ164204	2003-08-01	USA	CO	CO/Park	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	38.9962	-105.5465
DQ164203	2003-08-01	USA	CO	CO/Park	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	38.9962	-105.5465
DQ164202	2002-08-01	USA	OH	OH/Licking	Human	NY99	Unknown	Unknown	Unknown	Unknown	40.1937	-82.666
DQ164201	2004-08-01	USA	AZ	AZ/Yavapai	Human	SW03	Unknown	Unknown	Unknown	Unknown	34.1698	-111.9337
DQ164200	2002-08-01	USA	IN	IN/Hendricks	Human	WN02	Unknown	Unknown	Unknown	Unknown	39.7709	-86.4445
DQ164199	2003-08-01	USA	TX	TX/Concho	Human	WN02	Unknown	Unknown	Unknown	Unknown	31.1697	-100.0787
DQ164198	2002-08-01	USA	TX	TX/Concho	Human	WN02	Unknown	Unknown	Unknown	Unknown	31.1697	-100.0787
DQ164197	2002-08-01	USA	GA	GA/Wilkinson	Human	WN02	Unknown	Unknown	Unknown	Unknown	32.6808	-83.2519
DQ164196	2002-08-01	USA	GA	GA/Wilkinson	Human	WN02	Unknown	Unknown	Unknown	Unknown	32.6808	-83.2519
DQ164195	2002-08-01	USA	NY	NY/Nassau	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.6667	-73.5562
DQ164194	2001-08-01	USA	NY	NY/Suffolk	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	40.953	-72.642
DQ164193	2002-08-01	USA	NY	NY/Clinton	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	44.8543	-73.663
DQ164192	2003-08-01	USA	NY	NY/Rockland	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	41.156	-73.9936
DQ164191	2003-08-01	USA	NY	NY/Chautauqua	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	42.2326	-79.5161
DQ164190	2003-08-01	USA	NY	NY/Suffolk	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	40.953	-72.642
DQ164189	2003-08-01	USA	NY	NY/Albany	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	42.5451	-73.936
DQ164188	2003-08-01	USA	NY	NY/Westchester	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	41.1279	-73.7929
DQ164187	2002-08-01	USA	NY	NY/Broome	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	42.1934	-75.8849
DQ164186	2002-08-01	USA	NY	NY/Queens	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	40.7391	-73.7931
FJ151394	1999-08-01	USA	NY	NY/New_York	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	40.7661	-73.9874
AY289214	2002-08-15	USA	TX	TX/Jefferson	Human	NY99	Unknown	Unknown	Unknown	Unknown	30.0727	-94.1066
KR349020	2011-02-09	USA	CA	CA/Shasta	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.4162	-122.239
KR349016	2004-08-13	USA	CA	CA/Yolo	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.6944	-122.0458
KR349014	2008-08-26	USA	CA	CA/Yolo	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.6597	-121.734
KR349010	2005-07-26	USA	CA	CA/Sacramento	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.3428	-121.5053
KR348991	2007-09-14	USA	CA	CA/Kern	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.3783	-119.036
KR348973	2011-06-07	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.8686	-118.0339
KR348972	2011-06-07	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.8417	-118.0611
KR348971	2011-06-30	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.0313	-117.817
KR348970	2008-07-22	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.98	-117.8633
KR348969	2011-06-24	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.9533	-118.148
KR348968	2008-07-22	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.005	-117.8125
KR348967	2011-11-17	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1167	-118.1114
KR348966	2011-10-28	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.4534	-118.6183
KR348965	2011-10-26	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.2392	-118.6272
KR348964	2011-10-25	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1633	-118.6339
KR348963	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1856	-118.493
KR348962	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.19	-118.4944
KR348961	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.186	-118.4925
KR348960	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1856	-118.4925
KR348958	2011-02-09	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1742	-118.4975
KR348957	2010-12-08	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1931	-118.5681
KR348956	2010-12-08	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1856	-118.4925
KR348955	2007-05-12	USA	CA	CA/Los_Angeles	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	34.1572	-118.4653
KR348954	2010-11-08	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.4	-118.475
KR348953	2008-09-25	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1375	-118.276
KR348952	2007-10-18	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.19	-118.4944
KR348951	2004-05-17	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.8989	-118.0186
KR348950	2008-05-22	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.9497	-118.0964
KR348949	2004-08-24	USA	CA	CA/Riverside	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.7025	-116.372
KR348948	2004-08-16	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.6775	-116.3008
KR348947	2007-09-18	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.1856	-118.493
KR348946	2008-07-24	USA	CA	CA/Los_Angeles	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	34.1894	-118.469
KR348945	2004-04-28	USA	CA	CA/Riverside	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.5211	-115.9393
KR348944	2010-09-14	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.4594	-116.0873
KR348943	2004-04-14	USA	CA	CA/Riverside	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.5112	-115.9255
KR348942	2011-08-30	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5291	-116.0352
KR348941	2011-08-30	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5322	-116.0309
KR348940	2010-08-06	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5401	-116.0618
KR348939	2005-06-19	USA	CA	CA/Riverside	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.5691	-116.0615
KR348937	2010-08-06	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.54	-116.0789
KR348935	2005-05-29	USA	CA	CA/Riverside	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.5112	-115.9255
KR348934	2007-09-18	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5252	-116.0955
KR348933	2008-03-09	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5692	-116.0792
KR348932	2007-09-18	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5839	-116.1296
KR348931	2009-01-09	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.54	-116.0789
KR348930	2009-01-09	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.526	-116.0789
KR348929	2008-10-07	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5254	-115.991
KR348928	2007-10-07	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.54	-116.0789
KR348927	2003-09-16	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.2819	-115.5786
KR348926	2008-12-06	USA	CA	CA/Riverside	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.5402	-116.009
KR348925	2003-08-19	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.1781	-115.6144
KR348924	2003-08-19	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.1781	-115.6144
KR348923	2003-08-19	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	33.2819	-115.5786
KR348922	2009-08-18	USA	CA	CA/Contra_Costa	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	37.8944	-121.588
KR348921	2009-03-08	USA	CA	CA/Contra_Costa	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.011	-121.797
KR348920	2009-03-08	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.0108	-121.797
KR348919	2009-07-29	USA	CA	CA/Contra_Costa	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	38.0014	-121.621
KR348918	2011-03-10	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	38.0092	-122.0372
KR348916	2008-08-18	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	37.9986	-121.679
KR348915	2011-08-29	USA	CA	CA/Contra_Costa	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	37.975	-121.5822
AF404756	2000-08-01	USA	NY	NY/Rockland	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	41.156	-73.9936
AF404755	2000-08-01	USA	NY	NY/Oswego	Bird-other	NY99	Unknown	Unknown	Unknown	Unknown	43.4604	-76.2434
AF404754	2000-08-01	USA	NJ	NJ/Bergen	Mosquito-Culex	NY99	Unknown	Unknown	Unknown	Unknown	40.9453	-74.0713
AF404753	2000-08-01	USA	MD	MD/Baltimore	Bird-crow	NY99	Unknown	Unknown	Unknown	Unknown	39.425	-76.7779
AY712948	2003-08-01	USA	TX	TX/Harris	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	29.7427	-95.3079
AY712947	2003-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.7427	-95.3079
AY712946	2003-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.7427	-95.3079
AY712945	2003-08-01	USA	TX	TX/Harris	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.7427	-95.3079
AF533540	2001-09-15	USA	NY	NY/Nassau	Human	NY99	Unknown	Unknown	Unknown	Unknown	40.6667	-73.5562
AF196835	1999-09-15	USA	NY	NY/Bronx	Bird-other	NY99	Unknown	Unknown	Unknown	Unknown	40.7656	-73.9624
DQ080072	2001-08-01	USA	FL	FL/Palm_Beach	Bird-other	NY99	Unknown	Unknown	Unknown	Unknown	26.6941	-80.0379
DQ080062	2002-08-01	USA	LA	LA/Iberia	Mosquito-other	NY99	Unknown	Unknown	Unknown	Unknown	29.9366	-91.8695
DQ080061	2004-08-01	USA	LA	LA/Iberia	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	29.9366	-91.8695
DQ080059	2003-08-01	USA	CA	CA/Sacramento	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	38.5795	-121.4913
DQ080058	2003-08-01	USA	CA	CA/Los_Angeles	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	34.1291	-118.0483
DQ080057	2003-08-01	USA	CA	CA/Los_Angeles	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	34.1291	-118.0483
DQ080056	2003-08-01	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	32.9392	-114.9009
DQ080055	2003-08-01	USA	CA	CA/Imperial	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	32.9392	-114.9009
DQ080054	2003-08-01	USA	CA	CA/Los_Angeles	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	34.4834	-118.0804
DQ080053	2003-08-01	USA	AZ	AZ/Apache	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	35.6053	-109.4589
DQ080052	2003-08-01	USA	AZ	AZ/Maricopoa	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	33.3813	-112.5735
DQ080051	2003-08-01	USA	AZ	AZ/Cochise	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	31.7487	-110.024
AF206518	1999-09-14	USA	CT	CT/Fairfield	Mosquito-Culex	NY99	Unknown	Unknown	Unknown	Unknown	41.0389	-73.6136
AF202541	1999-08-28	USA	NY	NY/Madison	Human	NY99	Unknown	Unknown	Unknown	Unknown	42.7561	-75.8166
DQ176637	2002-08-01	USA	TX	TX/Hall	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	34.4489	-100.6899
AY646354	2002-08-01	USA	NY	NY/Madison	Human	WN02	Unknown	Unknown	Unknown	Unknown	42.7561	-75.8166
DQ666452	2005-08-01	USA	SD	SD/Stanley	Human	SW03	Unknown	Unknown	Unknown	Unknown	44.216	-100.2502
DQ666451	2005-08-01	USA	AZ	AZ/Yavapai	Human	SW03	Unknown	Unknown	Unknown	Unknown	34.1698	-111.9337
DQ666450	2005-08-01	USA	TX	TX/Concho	Human	WN02	Unknown	Unknown	Unknown	Unknown	31.1697	-100.0787
DQ666449	2005-08-01	USA	TX	TX/Concho	Human	SW03	Unknown	Unknown	Unknown	Unknown	31.1697	-100.0787
DQ666448	2004-08-01	USA	AZ	AZ/Yavapai	Human	SW03	Unknown	Unknown	Unknown	Unknown	34.1698	-111.9337
AF260967	1999-08-01	USA	NY	NY/New_York	Horse	NY99	Unknown	Unknown	Unknown	Unknown	40.7656	-73.9624
DQ005530	2003-08-01	USA	UT	UT/Sanpete	Human	WN02	Unknown	Unknown	Unknown	Unknown	39.497	-111.5452
KY229074	2012-08-21	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY229073	2012-08-21	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY229072	2012-08-14	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY229071	2012-08-07	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY229070	2012-08-09	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY229069	2012-08-07	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY229068	2012-08-01	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY216155	2012-07-31	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY216154	2012-07-25	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY216153	2012-07-25	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY216152	2012-07-17	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY216151	2012-07-17	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY216150	2012-07-11	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
KY216149	2012-06-20	USA	NY	NY/Suffolk	Mosquito-Culex	WN02	Unknown	Unknown	Unknown	Unknown	40.8745	-72.8702
JX015520	2009-08-11	Mexico	Mexico	Mexico/Ciudad_Juarez	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	31.7394	-106.4869
JX015518	2008-09-09	Mexico	Mexico	Mexico/Ciudad_Juarez	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	31.7394	-106.4869
W001	2007-10-02	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.846	-116.93
W002	2007-10-02	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.786	-116.95
W003	2008-08-18	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.784	-116.97
W004	2009-05-13	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.904	-117.243
W005	2012-10-29	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.828	-117.258
W006	2013-07-10	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.885	-116.946
W007	2013-07-23	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.081	-117.247
W008	2014-10-07	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.677	-117.071
W009	2015-10-02	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.827	-117.142
W010	2016-08-15	USA	CA	CA/San_Diego	Bird-crow	SW03	Unknown	Unknown	Unknown	Unknown	32.631	-117.073
W011	2008-12-08	USA	CA	CA/San_Diego	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	33.016	-116.802
W012	2014-10-28	USA	CA	CA/San_Diego	Bird-other	SW03	Unknown	Unknown	Unknown	Unknown	33.016	-117.07
W013	2016-06-30	USA	CA	CA/San_Diego	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	33.015	-117.053
W014	2014-10-31	USA	CA	CA/San_Diego	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	32.839	-117.129
W015	2015-08-21	USA	CA	CA/San_Diego	Mosquito-Culex	SW03	Unknown	Unknown	Unknown	Unknown	32.652	-117.107
W017	2007-03-19	USA	CA	CA/San_Diego	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	32.757	-117.072
W018	2007-03-19	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.239	-117.335
W019	2007-10-02	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.786	-116.95
W020	2007-10-02	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.246	-117.328
W022	2008-02-06	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.855	-117.004
W026	2008-05-14	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.901	-117.158
W027	2008-05-14	USA	CA	CA/San_Diego	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	33.028	-117.092
W028	2008-06-11	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.958	-117.241
W029	2008-06-11	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.999	-117.255
W030	2008-06-25	USA	CA	CA/San_Diego	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	32.73	-117.032
W031	2008-09-15	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	32.958	-117.14
W032	2008-06-25	USA	CA	CA/San_Diego	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	32.763	-117.251
W034	2008-08-07	USA	CA	CA/San_Diego	Bird-other	WN02	Unknown	Unknown	Unknown	Unknown	33.091	-117.07
W035	2008-09-18	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.032	-117.289
W036	2008-09-18	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.03	-116.886
W037	2008-09-18	USA	CA	CA/San_Diego	Bird-crow	WN02	Unknown	Unknown	Unknown	Unknown	33.228	-117.01
